sample,texture,pH,resistance,ambic_p,K,ec_Na,ec_K,ec_Ca,ec_Mg,bs_Na,bs_K,bs_Ca,bs_Mg,carbon,s_value,r_eksteen,r_observed,ta_eksteen,ta_true
4596,Sand,4.4,1291.249684045996,21.8,41,0.11,0.11,1.2,0.35,5.116279069767442,5.116279069767442,55.81395348837209,16.279069767441857,0.1,1.77,1.6927603200000476,4.078947368421052,0.9156641857011134,0.38
4597,Sand,5.7,1144.05813543716,46.8,65,0.11,0.17,3.48,0.72,2.306079664570231,3.563941299790357,72.9559748427673,15.09433962264151,0.29,4.4799999999999995,11.844768419999925,14.000000000000002,0.3545869240388262,0.3
4598,Sand,5.15,1549.9923590559822,43.7,53,0.11,0.13,2.76,0.64,2.702702702702702,3.194103194103194,67.81326781326781,15.724815724815723,0.28,3.64,6.109572813749878,8.095238095238095,0.5565037202516258,0.42
4599,Loam,5.26,568.9452633132322,67.1,197,0.24,0.51,5.57,1.32,2.9232643118148594,6.211936662606577,67.84409257003654,16.07795371498173,0.72,7.640000000000001,7.128769500191879,11.879310344827587,0.966506211179159,0.58
4600,Loam,5.83,1114.6090785496008,47.7,118,0.14,0.3,3.79,0.88,2.587800369685767,5.5452865064695,70.0554528650647,16.266173752310536,0.36,5.11,13.338974224181923,15.566666666666666,0.3501018835116918,0.3
4601,Loam,5.09,1270.7529478815363,33.3,89,0.14,0.23,3.16,0.91,2.80561122244489,4.609218436873747,63.326653306613224,18.236472945891784,0.54,4.44,5.589424340261871,7.267857142857142,0.7281608538258371,0.56
4602,Sand,5.49,1602.970283778974,19.4,122,0.12,0.31,5.93,0.77,1.5831134564643796,4.089709762532982,78.23218997361478,10.15831134564644,0.46,7.129999999999999,9.493801794341492,15.227272727272725,0.7057236021077816,0.44
4603,Loam,5.55,1223.036156415907,42.9,101,0.13,0.26,4.93,0.84,1.9667170953101365,3.933434190620273,74.5839636913767,12.708018154311649,0.6,6.159999999999999,10.151858013749802,12.543478260869565,0.5683688633336913,0.46
4604,Loam,5.65,962.2758143645372,52,102,0.17,0.26,6.23,0.89,2.127659574468085,3.254067584480601,77.97246558197747,11.13892365456821,0.77,7.55,11.274614163749789,16.181818181818183,0.6315071980815334,0.44
4605,Loam,5.66,957.4686329756156,16.7,89,0.13,0.23,4.01,0.63,2.429906542056075,4.299065420560748,74.95327102803738,11.77570093457944,0.54,5,11.388276878112151,13.64705882352941,0.4074365287796882,0.34
4606,Loam,5.42,1301.828163816943,21.2,172,0.16,0.44,3.98,0.8,2.7586206896551726,7.586206896551724,68.62068965517241,13.79310344827586,0.58,5.38,8.745018534431779,11.38095238095238,0.5465968975571289,0.42
4607,Loam,5.94,1093.7860581243133,20.4,50,0.13,0.13,2.84,0.62,3.2828282828282833,3.2828282828282833,71.71717171717171,15.656565656565656,0.18,3.72,14.596550204831717,14.416666666666668,0.2370423114671766,0.24
4608,Loam,5.41,884.3471598227857,6.5,72,0.15,0.18,2.64,0.98,3.488372093023256,4.186046511627907,61.395348837209305,22.79069767441861,0.29,3.95,8.639921338662248,10.647058823529411,0.4189852960583202,0.34
4609,Loam,5.63,1415.0987922641846,13.8,40,0.13,0.1,2.19,0.55,4.024767801857585,3.095975232198142,67.80185758513932,17.027863777089784,0.31,2.97,11.047938427061922,10.538461538461538,0.24801007157030952,0.26
4610,Loam,5.49,995.1425125941688,22.9,68,0.13,0.18,4.24,1.09,2.1630615640599005,2.995008319467554,70.54908485856906,18.136439267886857,0.39,5.64,9.493801794341492,14.026315789473683,0.561418925258877,0.38
4611,Loam,5.72,1114.6090785496008,26.1,42,0.13,0.11,3.35,0.75,2.8260869565217392,2.391304347826087,72.82608695652175,16.304347826086957,0.36,4.34,12.07391889715234,15.769230769230766,0.3395749163899878,0.26
4612,Sand,5.94,631.8426930536558,95.3,131,0.34,0.34,4.29,0.8,5.68561872909699,5.68561872909699,71.73913043478261,13.377926421404682,0.29,5.77,14.596550204831717,23.136363636363637,0.3487125333433321,0.22
4613,Sand,5.99,2221.4272753972955,43.6,22,0.2,0.06,2.58,0.79,5.221932114882507,1.5665796344647518,67.36292428198433,20.626631853785906,0.28,3.63,15.159554085941522,16.849999999999998,0.22230205327247907,0.2
4614,Sand,5.2,541.5284048959991,72.2,69,0.41,0.18,2.76,0.49,9.71563981042654,4.265402843601896,65.40284360189574,11.61137440758294,0.3,3.84,6.562686719999988,8.552631578947368,0.4952240048417253,0.38
4615,Sand,4.75,756.5913974335444,35,31,0.41,0.08,1.17,0.46,16.334661354581673,3.187250996015937,46.61354581673307,18.326693227091635,0.23,2.12,3.17619609375015,4.289473684210526,0.5131924956419964,0.38
4616,Sand,5.15,1486.0385996802331,11.4,27,0.17,0.07,0.76,0.35,10.493827160493826,4.320987654320988,46.913580246913575,21.604938271604933,0.1,1.35,6.109572813749878,3.9642857142857135,0.1816820969056778,0.28
4617,Sand,5.66,865.501444860621,76.2,91,0.23,0.23,2.39,0.48,6.442577030812326,6.442577030812326,66.9467787114846,13.445378151260504,0.16,3.33,11.388276878112151,11.958333333333334,0.25201354258571235,0.24
4618,Sand,5.44,1435.438324279441,37.2,29,0.26,0.08,1.34,0.59,10.569105691056912,3.2520325203252036,54.47154471544716,23.983739837398375,0.17,2.27,8.956669919231786,9.65,0.215481871879179,0.2
4619,Sand,4.85,1713.7473604258955,9.3,34,0.27,0.09,0.87,0.37,14.361702127659576,4.787234042553192,46.276595744680854,19.680851063829788,0.11,1.6,3.787588563749864,4.428571428571428,0.32738508397341615,0.28
4620,Sand,5.06,1227.596859702925,24.8,34,0.15,0.09,1.64,0.26,6.097560975609756,3.658536585365854,66.66666666666666,10.569105691056912,0.24,2.1399999999999997,5.339370985631717,5.9375,0.3558471597334054,0.32
4621,Sand,5.82,1771.1542303353842,6.7,18,0.21,0.05,1.37,0.73,8.26771653543307,1.968503937007874,53.937007874015755,28.74015748031496,0.18,2.3600000000000003,13.223949410591672,11.666666666666668,0.15880278537045922,0.18
4622,Sand,5,1087.068989841067,33.8,37,0.41,0.09,1.95,0.86,10.846560846560848,2.380952380952381,51.5873015873016,22.751322751322753,0.31,3.31,4.860000000000014,6.108695652173913,0.5781893004115211,0.46
4623,Sand,3.76,1631.2981415805414,28.8,40,0.12,0.1,0.61,0.2,7.894736842105263,6.578947368421052,40.13157894736842,13.157894736842104,0.08,1.03,1.1148640849919502,1.6875000000000002,0.7265459627806098,0.48
4624,Sand,5.68,1449.4312569804506,34.1,17,0.23,0.04,1.71,0.38,9.05511811023622,1.574803149606299,67.32283464566929,14.960629921259844,0.16,2.36,11.616182740991349,11.61111111111111,0.1799214119303391,0.18
4625,Sand,5.09,734.3095609810955,78.9,39,0.42,0.1,3.06,0.75,8.65979381443299,2.061855670103093,63.09278350515465,15.463917525773196,0.3,4.33,5.589424340261871,7.326923076923077,0.6816444356453167,0.52
4626,Sand,4.84,950.3746271060884,21.6,51,0.13,0.13,1.24,0.35,5.963302752293577,5.963302752293577,56.88073394495412,16.05504587155963,0.11,1.85,3.722675699712113,4.6764705882352935,0.4271121441287405,0.34
4627,Sand,4.13,927.6887630437664,50.2,93,0.12,0.24,1.07,0.31,5.429864253393665,10.85972850678733,48.41628959276019,14.027149321266968,0.13,1.7400000000000002,1.1856810826620858,2.8750000000000004,1.1638880135471423,0.48
4628,Sand,3.95,689.3949652995265,55.9,112,0.13,0.29,1.24,0.3,5.118110236220472,11.417322834645669,48.818897637795274,11.811023622047244,0.18,1.96,1.0870148137499882,2.6551724137931036,1.4167240230032392,0.58
4629,Sand,3.25,1255.9294662650598,114.5,87,0.11,0.22,0.6,0.18,4.824561403508772,9.649122807017545,26.31578947368421,7.894736842105264,0.28,1.11,1.1047898437500407,0.6724137931034484,0.7060166278795693,1.16
4630,Sand,3.74,726.0991426899484,56.4,113,0.15,0.29,0.8,0.23,7.042253521126761,13.615023474178404,37.55868544600939,10.7981220657277,0.18,1.47,1.122246664992076,1.5606060606060606,0.917801791825572,0.66
4631,Sand,3.65,771.1106382405051,104.8,90,0.13,0.23,1.23,0.28,4.83271375464684,8.55018587360595,45.72490706319703,10.408921933085503,0.23,1.87,1.1588397637499384,1.8414634146341464,1.303027430741354,0.82
4632,Sand,3.03,959.8643289385006,84.8,71,0.12,0.18,0.68,0.21,4.743083003952569,7.114624505928854,26.87747035573123,8.300395256916996,0.28,1.19,0.6054258229019069,0.6641791044776119,1.4700397081414227,1.34
4633,Sand,3.6,310.10810305270155,85.5,284,0.22,0.73,3.14,0.5,3.52,11.68,50.24000000000001,8,0.65,4.59,1.1786227200000212,2.1927710843373496,3.088350443473493,1.66
4634,Sand,3.32,1016.8879455831044,73,87,0.12,0.22,0.71,0.24,4.8192771084337345,8.835341365461847,28.51405622489959,9.638554216867467,0.23,1.2899999999999998,1.1699678545919596,0.7916666666666666,0.8119881211021168,1.2
4635,Sand,3.28,817.8823151731862,70.8,80,0.13,0.2,1.01,0.23,4.406779661016949,6.779661016949152,34.23728813559322,7.796610169491524,0.39,1.57,1.137126807552022,0.8985507246376813,1.0904676521253076,1.38
4636,Sand,5.79,430.8461576951106,552.6,546,0.58,1.4,8.74,1.85,4.468412942989214,10.785824345146375,67.33436055469953,14.252696456086284,0.88,12.57,12.878676402102316,25.214285714285715,0.8222894705446041,0.42
4637,Sand,3.15,1019.6945140257272,67.2,88,0.13,0.23,0.86,0.3,4.577464788732395,8.098591549295776,30.28169014084507,10.56338028169014,0.16,1.52,0.9410924137500274,0.8787878787878787,1.2326100848881336,1.32
4638,Sand,3.62,1140.2652908407713,96.1,114,0.15,0.29,1.23,0.39,4.087193460490464,7.901907356948229,33.5149863760218,10.626702997275205,0.57,2.06,1.170951076511983,1.0125,1.383490764469545,1.6
4639,Sand,5.27,847.6741064554636,57.2,40,0.12,0.1,1.99,0.39,4.225352112676056,3.5211267605633805,70.07042253521128,13.732394366197184,0.2,2.6,7.225384215221652,9.916666666666666,0.32939424798837347,0.24
4640,Sand,4.35,1036.9711703242651,31.3,32,0.1,0.08,1.11,0.25,5.2631578947368425,4.210526315789474,58.42105263157895,13.157894736842104,0.1,1.54,1.5605624137500629,3.777777777777778,0.8714806841540499,0.36
4641,Sand,5.05,769.760457597108,74.8,200,0.18,0.51,4.18,0.42,3.119584055459272,8.838821490467938,72.44367417677643,7.279029462738301,0.42,5.289999999999999,5.257539963750219,9.583333333333332,0.8749339104821195,0.48
4642,Sand,4.06,984.7184716062704,57.9,65,0.18,0.17,1.29,0.29,7.563025210084033,7.142857142857144,54.201680672268914,12.184873949579831,0.12,1.93,1.1284715968320145,3.4347826086956523,1.4001238528604287,0.46
4643,Sand,4.59,481.859219789053,17.2,66,0.21,0.17,1.38,0.53,8.045977011494253,6.5134099616858245,52.87356321839081,20.30651340996169,0.1,2.29,2.3730376366621613,5.96875,0.8048755613866052,0.32
4644,Sand,5.85,497.0492887620856,53.1,94,0.18,0.24,4.02,0.6,3.435114503816793,4.580152671755725,76.71755725190839,11.450381679389311,0.23,5.039999999999999,13.568826363749965,23.09999999999999,0.34048633803308453,0.2
4645,Sand,5.6,964.703258404702,71,153,0.21,0.39,1.41,0.61,7.446808510638298,13.829787234042554,50,21.631205673758867,0.12,2.6199999999999997,10.709752319999891,10.1,0.1886131387210288,0.2
4646,Sand,5.8,1370.441057141085,40.8,56,0.2,0.14,3.12,0.86,4.366812227074236,3.056768558951965,68.12227074235808,18.777292576419217,0.42,4.32,12.99378431999969,15.307692307692308,0.306300297279376,0.26
4647,Sand,4.53,1232.202450190814,51.6,102,0.11,0.26,0.69,0.35,5.945945945945946,14.054054054054054,37.29729729729729,18.918918918918916,0.11,1.41,2.126846443302042,2.363636363636364,0.4889868769206227,0.44
4648,Sand,5.65,1493.6547725191983,59.3,112,0.12,0.29,1.32,0.67,4.49438202247191,10.861423220973784,49.438202247191015,25.0936329588015,0.25,2.4,11.274614163749789,7.107142857142858,0.17650271407054097,0.28
4649,Sand,5.15,923.3200852169076,117.3,159,0.3,0.41,3.11,1.09,5.366726296958855,7.334525939177102,55.635062611806795,19.499105545617176,0.57,4.91,6.109572813749878,6.176470588235294,0.6874457720755377,0.68
4650,Sand,5.36,706.0469546249337,159.5,311,0.19,0.8,3.34,0.99,3.156146179401994,13.2890365448505,55.48172757475083,16.445182724252494,0.45,5.32,8.122125699071717,6.185714285714286,0.5331116705685655,0.7
4651,Sand,4.86,1175.639979046112,161.5,105,0.17,0.27,2.8,1.04,3.3203125,5.2734375,54.6875,20.3125,0.5,4.279999999999999,3.853334928671984,4.571428571428571,0.996539379805072,0.84
4652,Sand,4.25,1155.6382379981935,43.6,41,0.18,0.11,1.5,0.44,6.020066889632107,3.6789297658862874,50.16722408026756,14.71571906354515,0.12,2.23,1.3504148437499452,2.552631578947368,1.436595583186012,0.76
4653,Sand,5.93,1200.881831858674,56.6,96,0.17,0.25,1.75,0.53,5.841924398625429,8.59106529209622,60.13745704467354,18.213058419243985,0.19,2.7,14.483124119141962,10.363636363636363,0.15742459853579413,0.22
4654,Sand,5.27,894.1819190161721,32.3,92,0.19,0.24,1.35,0.43,7.755102040816326,9.79591836734694,55.10204081632652,17.551020408163264,0.23,2.21,7.225384215221652,7.416666666666667,0.24635368126861543,0.24
4655,Sand,5.64,1144.05813543716,28.6,103,0.18,0.26,1.34,0.67,6.741573033707865,9.737827715355806,50.187265917603,25.0936329588015,0.08,2.45,11.161163446271871,9.136363636363637,0.1800887523667073,0.22
4656,Sand,4.97,667.1722417773907,40.1,171,0.23,0.44,1.63,0.55,7.0769230769230775,13.538461538461538,50.153846153846146,16.923076923076923,0.4,2.8499999999999996,4.630923456101868,5.449999999999999,0.47074844157217816,0.4
4657,Sand,5.5,805.4979932578561,33.2,131,0.16,0.34,1.27,0.5,6.451612903225806,13.70967741935484,51.20967741935484,20.161290322580648,0.22,2.27,9.602512499999987,8.045454545454545,0.1843267582312444,0.22
4658,Sand,5.95,461.0304273184854,60.9,312,0.19,0.8,4.36,1.19,2.794117647058824,11.764705882352942,64.11764705882354,17.5,0.61,6.540000000000001,14.70972561374981,21.346153846153847,0.3773013953987135,0.26
4659,Sand,3.71,520.6793350456713,117.3,88,0.13,0.23,1.18,0.26,4.377104377104377,7.744107744107744,39.73063973063973,8.754208754208754,0.44,1.8,1.1340606517019296,1.2203389830508475,1.269773356335867,1.18
4660,Sand,5.75,865.501444860621,24.7,145,0.19,0.37,2.42,0.95,4.534606205250596,8.830548926014318,57.75656324582338,22.67303102625298,0.53,3.93,12.418446093750047,12.961538461538462,0.2713705059843238,0.26
4661,Loam,5.12,394.94201846532366,112.6,212,0.46,0.54,2.23,1.29,9.236947791164658,10.843373493975903,44.77911646586345,25.903614457831324,0.39,4.52,5.84620860211237,7.652173913043478,0.6020996238020215,0.46
4662,Loam,5.66,1214.046610791689,35.4,171,0.21,0.44,2.2,0.99,5.060240963855421,10.602409638554215,53.01204819277109,23.855421686746983,0.33,3.84,11.388276878112151,9.968750000000002,0.2801126135360357,0.32
4663,Loam/Clay,3.37,1188.0850785156067,73.2,53,0.17,0.14,0.9,0.33,6.463878326996199,5.32319391634981,34.22053231939164,12.547528517110267,0.23,1.54,1.1964358426619128,1.1181818181818182,1.0280534535503478,1.1
4664,Sand,5.62,1179.7502418920044,37.1,55,0.18,0.14,2.15,0.5,5.555555555555555,4.320987654320988,66.35802469135803,15.432098765432098,0.24,2.97,10.934952657312238,9.464285714285714,0.24234215575025253,0.28
4665,Sand,5.83,1188.0850785156067,44.1,69,0.22,0.18,3.12,0.53,5.128205128205128,4.195804195804195,72.72727272727273,12.354312354312356,0.23,4.05,13.338974224181923,15.208333333333336,0.27363423443633306,0.24
4666,Sand,5.96,898.196858459335,54.3,72,0.26,0.18,2.99,0.83,5.842696629213483,4.044943820224719,67.19101123595506,18.651685393258425,0.3,4.26,14.822632138751828,21.222222222222225,0.25771401221063234,0.18
4667,Sand,4.92,1917.4429291197057,37.8,52,0.14,0.13,0.74,0.32,8.917197452229301,8.280254777070063,47.13375796178344,20.38216560509554,0.15,1.33,4.265203295232027,4.416666666666667,0.24852273775201988,0.24
4668,Sand,4.97,1382.8208236393366,21.7,55,0.15,0.14,0.88,0.31,8.771929824561402,8.187134502923978,51.461988304093566,18.12865497076023,0.17,1.48,4.630923456101868,5.409090909090909,0.25696818599582205,0.22
4669,Sand,5.31,923.3200852169076,28.5,35,0.28,0.09,1.14,0.56,11.965811965811968,3.8461538461538463,48.717948717948715,23.931623931623935,0.26,2.07,7.618031526582058,6.538461538461538,0.2231547603955283,0.26
4670,Sand,4.46,1395.4983349469155,52.8,31,0.17,0.08,1.03,0.56,7.488986784140969,3.524229074889868,45.374449339207054,24.66960352422908,0.22,1.84,1.876542891551935,3.613636363636364,0.8473027753098897,0.44
4671,Sand,3.72,1151.7441291078933,114.9,15,0.12,0.04,0.63,0.29,6.593406593406594,2.1978021978021975,34.61538461538461,15.934065934065933,0.18,1.08,1.1300440043519302,1.2432432432432432,0.8141275883567131,0.74
4672,Sand,3.7,1255.9294662650598,119.6,26,0.19,0.07,1.2,0.43,6.597222222222222,2.430555555555556,41.66666666666667,14.930555555555555,0.3,1.89,1.1381356199998436,1.63,1.432166757069095,1
4673,Sand,5.92,1517.1320657601864,22.4,42,0.16,0.11,1.35,0.58,6.866952789699571,4.721030042918454,57.93991416309014,24.89270386266094,0.19,2.2,14.369465413631929,13.785714285714285,0.13431258188415698,0.14
4674,Sand,4.26,3190.6558514385656,40.9,11,0.11,0.03,0.6,0.21,9.565217391304348,2.608695652173913,52.17391304347826,18.26086956521739,0.06,0.95,1.368306463392173,4.05,0.5919726477005204,0.2
4675,Sand,5.37,1039.9258353750336,35.2,69,0.14,0.18,1.89,0.54,4.605263157894737,5.921052631578947,62.17105263157894,17.763157894736842,0.24,2.75,8.224626543462023,8.1,0.2954541445935527,0.3
4676,Sand,5.09,755.3068048003303,33.9,108,0.15,0.28,2,0.6,4.373177842565598,8.16326530612245,58.30903790087463,17.49271137026239,0.25,3.03,5.589424340261871,6.5,0.465164181805203,0.4
4677,Sand,5.15,900.2221360946264,33.6,91,0.11,0.23,2.13,0.53,3.170028818443804,6.628242074927954,61.38328530259365,15.273775216138327,0.26,3,6.109572813749878,5.782608695652174,0.4353823223145072,0.46
4678,Loam/Clay,5.98,890.2137216231413,18.7,104,0.15,0.27,4.84,0.96,2.3076923076923075,4.153846153846154,74.46153846153845,14.769230769230768,0.39,6.22,15.047564957471764,20.71428571428571,0.3854444234925898,0.28
4679,Loam/Clay,5.99,1232.202450190814,8.6,187,0.11,0.48,4.69,0.88,1.7133956386292837,7.476635514018691,73.05295950155764,13.70716510903427,0.23,6.16,15.159554085941522,21.423076923076923,0.3674250554088156,0.26
4680,Loam/Clay,4.53,697.5906429641203,7.4,115,0.35,0.29,3.15,1.3,6.003430531732419,4.97427101200686,54.03087478559176,22.29845626072041,0.34,5.09,2.126846443302042,6.013513513513514,2.092299617593049,0.74
4681,Loam,5.13,908.4446548807572,6.2,53,0.38,0.14,1.75,0.78,11.176470588235295,4.11764705882353,51.47058823529412,22.941176470588236,0.21,3.05,5.933273372262079,7.027777777777779,0.42640880358348127,0.36
4682,Loam,5.4,1713.7473604258955,14.7,44,0.12,0.11,1.36,0.54,5.128205128205128,4.700854700854702,58.119658119658126,23.07692307692308,0.19,2.13,8.535323520000134,8.636363636363637,0.22260433310440825,0.22
4683,Loam,5.17,1501.3742057057011,11.3,51,0.16,0.13,1.57,0.58,5.797101449275363,4.710144927536232,56.8840579710145,21.014492753623188,0.2,2.44,6.288724428581759,6.71875,0.3418817320454397,0.32
4684,Loam,5.15,1621.710281877005,10.1,134,0.12,0.34,2.08,0.57,3.4582132564841492,9.798270893371756,59.94236311239193,16.426512968299708,0.23,3.11,6.109572813749878,7.361111111111111,0.4337455466667083,0.36
4685,Loam,5.51,1932.3580031949928,17.1,56,0.13,0.14,2.6,0.8,3.27455919395466,3.5264483627204033,65.4911838790932,20.151133501259448,0.35,3.67,9.71162495314195,11.333333333333336,0.3500958919238347,0.3
4686,Loam,5.55,2313.0287945063924,6.6,53,0.1,0.14,2.11,0.65,3.0487804878048785,4.2682926829268295,64.32926829268293,19.817073170731707,0.37,3,10.151858013749802,9.857142857142856,0.2718714146968783,0.28
4687,Loam,5.2,1421.7943151013449,14.5,63,0.14,0.16,2.71,0.75,3.30188679245283,3.7735849056603774,63.915094339622634,17.68867924528302,0.37,3.76,6.562686719999988,7.208333333333334,0.5272230943853444,0.48
4688,Loam,5.68,1783.2510672844514,11.4,64,0.11,0.17,2.56,0.9,2.736318407960199,4.228855721393035,63.68159203980101,22.38805970149254,0.26,3.74,11.616182740991349,12.357142857142856,0.2978603278846762,0.28
4689,Loam,5.44,1808.1087687836473,12.1,45,0.13,0.12,1.74,0.59,4.545454545454546,4.195804195804196,60.83916083916085,20.62937062937063,0.15,2.58,8.956669919231786,8.321428571428571,0.2601413271909259,0.28
4690,Loam,5.29,1312.6370603512432,28.7,54,0.17,0.14,3.24,0.91,3.420523138832998,2.8169014084507045,65.19114688128774,18.30985915492958,0.56,4.46,7.420486694501619,7.980769230769231,0.5592625080879181,0.52
4691,Loam,4.63,2179.0703466342757,22.8,31,0.12,0.08,1.35,0.41,4.8979591836734695,3.265306122448979,55.10204081632652,16.734693877551017,0.25,1.96,2.553700257462083,3.666666666666667,0.6891959989654864,0.48
4692,Sand,5.62,1136.505256678811,36.1,103,0.18,0.26,2.49,1.09,4.235294117647059,6.11764705882353,58.58823529411765,25.647058823529413,0.25,4.0200000000000005,10.934952657312238,14.916666666666668,0.327390534938077,0.24
4693,Sand,5.64,803.9843419654798,76,201,0.27,0.51,2.98,1.1,5.202312138728324,9.826589595375722,57.41811175337186,21.19460500963391,0.22,4.859999999999999,11.161163446271871,12.75,0.365553288386152,0.32
4694,Sand,5.34,670.9019122286192,54,86,0.2,0.22,2.24,0.78,5.333333333333334,5.866666666666666,59.73333333333334,20.8,0.19,3.4400000000000004,7.918778433311786,10.066666666666668,0.38137195344370534,0.3
4695,Sand,5.84,822.6566932593621,74.7,136,0.26,0.35,2.57,0.95,5.949656750572083,8.009153318077802,58.81006864988558,21.73913043478261,0.22,4.13,13.453938726912495,14.666666666666666,0.26163341988162847,0.24
4696,Sand,5.82,900.2221360946264,43.7,104,0.22,0.27,2.28,0.94,5.527638190954774,6.78391959798995,57.28643216080401,23.618090452261303,0.2,3.709999999999999,13.223949410591672,11.499999999999998,0.24349760423470412,0.28
4697,Sand,4.57,1200.881831858674,17.8,28,0.14,0.07,1.05,0.47,6.392694063926942,3.196347031963471,47.945205479452056,21.461187214611872,0.37,1.73,2.287685226342205,3.3043478260869565,0.6644270734878758,0.46
4698,Sand,5.14,1140.2652908407713,41.4,49,0.13,0.13,3.54,0.77,2.53411306042885,2.53411306042885,69.00584795321637,15.00974658869396,0.59,4.57,6.021063456671641,7.696428571428571,0.715820391366961,0.56
4699,Sand,4.78,1214.046610791689,43.3,28,0.15,0.07,1.58,0.57,5.084745762711864,2.3728813559322033,53.559322033898304,19.322033898305083,0.33,2.37,3.3507859379519687,3.706896551724138,0.6416405105585765,0.58
4700,Sand,5.6,1478.523469508533,20.8,39,0.16,0.1,2.69,0.58,4.081632653061225,2.5510204081632653,68.62244897959184,14.79591836734694,0.27,3.53,10.709752319999891,8.174999999999999,0.30532918990978425,0.4
4701,Sand,5.94,1660.9781224472356,52.7,33,0.13,0.08,2.81,0.59,3.4031413612565444,2.094240837696335,73.56020942408378,15.44502617801047,0.31,3.61,14.596550204831717,17,0.23293175115271691,0.2
4702,Sand,5.04,2500.1600928362,13.5,22,0.11,0.06,1.34,0.62,4.280155642023346,2.3346303501945527,52.14007782101168,24.12451361867704,0.35,2.13,5.176477181951782,4.454545454545454,0.378635881335226,0.44
4703,Sand,4.92,1028.237662023152,26.9,61,0.15,0.16,2.9,1.36,2.8089887640449436,2.9962546816479403,54.30711610486891,25.468164794007492,0.73,4.57,4.265203295232027,5.461538461538461,0.9987800592675516,0.78
4704,Sand,5.46,2179.0703466342757,54.9,30,0.25,0.08,1.5,0.5,9.881422924901187,3.16205533596838,59.28853754940712,19.762845849802375,0.23,2.33,9.17019389635186,10,0.21809789657726336,0.2
4705,Sand,5.68,2221.4272753972955,27.8,25,0.11,0.06,1.62,0.46,4.365079365079365,2.380952380952381,64.28571428571429,18.253968253968257,0.25,2.25,11.616182740991349,8,0.17906054393067242,0.26
4706,Sand,5.42,1847.157043029152,105.3,48,0.11,0.12,2.66,0.61,2.849740932642487,3.1088082901554404,68.9119170984456,15.803108808290157,0.4,3.5,8.745018534431779,9.083333333333334,0.37392716632046263,0.36
4707,Sand,5.34,1759.2703234620656,29.5,32,0.11,0.08,2.21,0.54,3.4700315457413247,2.523659305993691,69.71608832807571,17.034700315457414,0.37,2.94,7.918778433311786,11.458333333333334,0.34727578542059256,0.24
4708,Loam,5.11,697.5906429641203,12.2,77,0.54,0.2,6.29,2.54,5.31496062992126,1.968503937007874,61.90944881889764,25,0.29,9.57,5.75987503762201,14.716666666666669,1.5330193697475607,0.6
4709,Loam,5.36,532.6218938107238,24,105,0.59,0.27,4.39,1.58,8.005427408412483,3.6635006784260513,59.56580732700135,21.438263229308006,0.55,6.83,8.122125699071717,11.055555555555554,0.7350292548023869,0.54
4710,Loam,5.28,561.1635391521727,6.3,51,0.67,0.13,6.6,2.93,6.175115207373272,1.19815668202765,60.82949308755761,27.004608294930875,0.39,10.33,7.322625994751775,18.326923076923077,1.3014456844894549,0.52
4711,Loam/Clay,5.12,531.0897493526495,8.7,58,0.41,0.15,7.17,2.73,3.7003610108303246,1.3537906137184117,64.71119133574007,24.638989169675092,0.44,10.46,5.84620860211237,15.967741935483872,1.6934051919431856,0.62
4712,Loam/Clay,5.47,536.7649610591209,9.6,84,0.48,0.21,6.17,3.32,4.473438956197576,1.95712954333644,57.50232991612302,30.941286113699903,0.57,10.18,9.277631269301878,17.574074074074073,1.0228904042997284,0.54
4713,Loam/Clay,5.32,491.98623128000986,7.7,84,0.42,0.22,4,2.32,5.585106382978724,2.925531914893617,53.191489361702125,30.851063829787233,0.37,6.959999999999999,7.717698619392081,11.285714285714285,0.8188969680831905,0.56
4714,Loam,4.91,706.0469546249337,11.4,86,0.64,0.22,3.87,1.73,8.648648648648647,2.972972972972973,52.2972972972973,23.37837837837838,1.15,6.460000000000001,4.19449974226211,5.957446808510638,1.3350817365838954,0.94
4715,Loam,5.04,491.1554829512241,11.1,139,0.73,0.36,5.23,2.26,7.692307692307692,3.7934668071654367,55.11064278187566,23.8145416227608,1.16,8.58,5.176477181951782,8.141304347826086,1.446929975102471,0.92
4716,Loam,5.1,593.4193703830407,10.7,97,0.51,0.25,4.37,1.79,6.521739130434782,3.1969309462915603,55.88235294117647,22.89002557544757,1.05,6.92,5.674278419999723,6.844444444444444,1.085600589898495,0.9
4717,Sand,4.81,640.0038918182875,9.9,102,0.51,0.26,3.73,1.92,6.728232189973616,3.430079155672823,49.20844327176781,25.32981530343007,1.1,6.42,3.5329542221819565,4.870689655172415,1.599228193936392,1.16
4718,Sand,4.71,505.3525798372793,21.5,88,0.59,0.23,5.24,2.04,6.171548117154811,2.405857740585774,54.811715481171554,21.338912133891213,1.52,8.100000000000001,2.9552191765019415,4.986301369863014,2.4634382647101156,1.46
4719,Sand,5.05,484.6394473082314,17,142,0.75,0.36,7.34,2.99,6,2.88,58.71999999999999,23.92,1.66,11.44,5.257539963750219,9.745283018867925,1.964797238104412,1.06
4720,Sand,4.27,647.5900297319087,19.2,64,0.75,0.16,4.04,1.52,9.036144578313252,1.9277108433734935,48.67469879518072,18.313253012048193,1.18,6.470000000000001,1.3868740808218265,3.054945054945055,4.009015726002526,1.82
